Order_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Date,Ship_Date,Payment_Mode
44754,Priya,South,Hyderabad,Technology,Tables,Product B,6301.85,2,0.05,293.9,2023-12-03,2024-07-14,Card
21411,Sneha,South,Mumbai,Office Supplies,Phones,Product A,8296.55,5,0.08,-128.64,2024-03-26,2022-10-21,UPI
12911,Arun,East,Chennai,Furniture,Tables,Product B,7103.8,7,0.19,,2023-02-16,2022-02-25,Card
77270,Kumar,South,Chennai,Technology,Storage,Product D,4846.86,9,0.08,1925.59,2022-09-07,2022-05-27,Cash
93763,Deepa,West,Chennai,Office Supplies,Binders,Product C,5887.62,1,0.48,1858.75,2023-10-18,2022-12-24,UPI
18680,Deepa,West,Hyderabad,Office Supplies,Tables,Product C,,3,0.47,709.13,2023-05-02,2023-08-23,Card
94896,Priya,East,Bangalore,Furniture,Tables,Product B,6059.68,6,0.17,1987.63,2022-12-11,2024-09-11,Cash
93879,Sneha,West,Mumbai,Furniture,Tables,Product A,7877.62,7,0.32,1184.14,2024-06-12,2023-04-24,Card
81295,Deepa,North,Delhi,Technology,Storage,Product D,7293.39,6,0.27,-327.86,2022-11-29,2022-01-24,Card
98614,Sneha,North,Bangalore,Office Supplies,Tables,Product C,7044.76,1,0.41,-205.7,2023-03-29,2022-11-29,Card
21111,,West,Delhi,Office Supplies,Storage,Product B,7192.05,4,0.31,1790.28,2022-06-07,2022-10-21,Card
47504,Priya,East,Bangalore,Furniture,Storage,Product A,4598.66,6,0.0,1075.13,2023-07-31,2022-08-26,Cash
11802,Priya,South,Chennai,Furniture,Binders,Product A,4794.19,8,0.38,1607.96,2024-04-16,2022-01-31,Card
18155,Priya,East,Hyderabad,Technology,Phones,Product C,4731.84,4,0.37,1745.67,2022-09-27,2023-11-28,UPI
83656,Deepa,South,Delhi,Office Supplies,Storage,Product C,429.22,7,0.25,619.86,2023-08-10,2024-07-28,UPI
49384,Priya,West,Bangalore,Office Supplies,Chairs,Product D,2486.55,3,0.45,-378.69,2023-02-22,2022-06-11,Card
57254,Deepa,West,Hyderabad,Technology,Tables,Product A,1630.18,8,0.45,-29.3,2023-03-16,2024-06-30,UPI
31918,Priya,North,Delhi,Technology,Chairs,Product D,8875.81,1,0.26,-333.57,2022-01-29,2023-06-16,Card
95981,,South,Mumbai,Furniture,Tables,Product A,2822.2,4,0.3,-28.15,2024-09-04,2023-07-06,Cash
70713,Sneha,East,Bangalore,Furniture,Binders,Product A,1470.58,8,0.5,526.33,2022-12-01,2022-04-13,Cash
40306,Priya,West,Mumbai,Technology,Storage,Product B,1285.69,4,0.15,-204.51,2022-08-26,2022-10-19,UPI
26646,Arun,East,Chennai,Technology,Phones,Product C,7029.9,2,0.16,-83.17,2022-06-02,2023-01-14,UPI
56843,Sneha,North,Mumbai,Office Supplies,Storage,Product A,160.22,2,0.09,614.55,2023-08-29,2022-06-24,Card
26371,Sneha,South,Mumbai,Technology,Tables,Product D,4765.91,4,0.45,350.43,2024-01-19,2022-12-11,Card
87371,Priya,South,Bangalore,Technology,Phones,Product C,1276.82,4,0.37,669.15,2024-04-13,2024-07-18,Card
12049,Kumar,West,Chennai,Office Supplies,Storage,Product D,8511.67,2,0.05,572.93,2022-04-25,2024-05-29,Cash
41616,Priya,South,Mumbai,Technology,Phones,Product C,9588.66,7,0.49,,2024-03-18,2023-08-04,Card
30932,Sneha,West,Hyderabad,Furniture,Tables,Product C,9591.67,6,0.37,1842.97,2024-01-01,2022-07-12,Cash
39855,Arun,North,Delhi,Furniture,Binders,Product A,4475.44,3,0.43,-230.34,2024-01-28,2023-03-17,UPI
71434,Sneha,South,Mumbai,Office Supplies,Binders,Product B,6480.7,8,0.02,-251.85,2023-02-03,2023-07-11,Cash
82694,Arun,West,Chennai,Technology,Storage,Product A,6037.07,8,0.25,1632.02,2022-02-01,2023-09-29,UPI
53016,Deepa,East,Mumbai,Furniture,Chairs,Product C,3565.39,1,0.35,765.99,2023-06-16,2024-03-02,Cash
17400,Rahul,West,Delhi,Furniture,Tables,Product A,4496.24,3,0.27,1416.01,2022-02-22,2022-12-11,Cash
52642,Sneha,South,Chennai,Furniture,Storage,Product A,736.8,5,0.33,38.55,2023-12-19,2023-12-11,Card
25151,Priya,North,Bangalore,Furniture,Storage,Product C,7977.42,2,0.41,1572.16,2024-01-01,2024-04-26,UPI
61407,Deepa,South,Chennai,Technology,Binders,Product C,2483.95,5,0.19,1809.62,2022-07-14,2022-05-07,Cash
76690,Rahul,South,Bangalore,Technology,Phones,Product A,4659.22,3,0.42,1088.71,2022-11-01,2023-09-02,Cash
14499,Priya,West,Chennai,Technology,Tables,Product A,4858.15,9,0.08,-235.3,2023-12-08,2024-06-10,UPI
16295,Kumar,East,Delhi,Technology,Phones,Product A,5651.05,1,0.14,1738.24,2024-08-30,2023-11-02,Cash
69040,Priya,South,Delhi,Furniture,Tables,Product D,8196.98,4,0.02,1481.22,2022-12-11,2023-07-08,UPI
22183,Arun,East,Chennai,Office Supplies,Chairs,Product A,6949.62,6,0.18,1377.19,2022-03-23,2022-12-28,UPI
39299,Arun,West,Mumbai,Office Supplies,Binders,Product D,,9,0.19,-408.18,2022-01-01,2023-05-20,UPI
22874,Kumar,East,Delhi,Furniture,Chairs,Product B,5314.78,3,0.4,1497.41,2022-06-16,2022-06-24,Cash
42711,Deepa,West,Bangalore,Furniture,Storage,Product D,1049.96,3,0.33,-155.12,2022-11-13,2024-06-07,Cash
15539,,North,Bangalore,Office Supplies,Binders,Product A,4079.88,5,0.22,55.97,2022-07-02,2023-01-31,Card
63351,Priya,East,Hyderabad,Office Supplies,Storage,Product B,9577.44,7,0.33,942.84,2024-08-22,2023-04-08,UPI
71267,Arun,East,Bangalore,Furniture,Chairs,Product D,9955.93,5,0.03,162.45,2024-06-16,2023-11-18,Cash
58354,Deepa,North,Hyderabad,Furniture,Tables,Product D,,8,0.09,1153.37,2024-05-11,2022-05-02,Cash
12557,Kumar,East,Chennai,Technology,Storage,Product C,2352.4,5,0.31,1020.18,2022-09-30,2022-10-02,UPI
48360,Sneha,North,Chennai,Technology,Phones,Product B,1108.72,7,0.32,-229.63,2023-10-31,2022-12-26,UPI
92018,Arun,South,Chennai,Office Supplies,Tables,Product C,4206.17,6,0.39,1140.04,2023-01-08,2023-01-23,UPI
12200,Kumar,West,Mumbai,Furniture,Tables,Product B,,2,0.2,1809.89,2022-12-28,2024-07-03,Card
78497,,North,Mumbai,Office Supplies,Chairs,Product D,,3,0.36,-97.23,2024-06-18,2024-05-27,Card
56975,Rahul,East,Hyderabad,Technology,Chairs,Product C,8850.53,4,0.34,992.66,2022-07-20,2024-05-09,Card
31357,Arun,North,Bangalore,Technology,Binders,Product A,6196.19,5,0.48,354.66,2022-07-11,2024-06-07,UPI
87505,Arun,East,Bangalore,Office Supplies,Binders,Product D,1390.25,9,0.11,649.03,2022-12-07,2024-07-24,Cash
12869,Priya,South,Chennai,Technology,Phones,Product B,1236.48,6,0.28,217.5,2022-10-26,2024-07-23,UPI
71135,Sneha,North,Delhi,Furniture,Tables,Product B,575.22,1,0.3,385.33,2023-05-21,2022-11-17,Cash
60108,Deepa,South,Mumbai,Office Supplies,Phones,Product C,5714.09,3,0.5,-427.72,2023-08-11,2022-09-20,Card
48467,Rahul,West,Mumbai,Furniture,Phones,Product C,2504.57,7,0.1,1953.88,2022-05-20,2022-10-10,Card
33328,,East,Chennai,Furniture,Chairs,Product B,7370.4,8,0.26,,2022-11-02,2022-11-27,Card
96831,Rahul,East,Mumbai,Technology,Phones,Product D,6893.87,7,0.17,751.76,2022-07-15,2022-05-06,Cash
13987,Arun,South,Chennai,Furniture,Phones,Product C,3249.3,5,0.26,459.29,2022-03-02,2023-04-23,Cash
68871,Rahul,West,Hyderabad,Office Supplies,Storage,Product A,1850.34,8,0.12,848.44,2024-09-14,2022-10-07,UPI
32399,Kumar,North,Bangalore,Furniture,Binders,Product B,1113.76,9,0.02,,2024-08-26,2022-04-05,UPI
56214,Arun,North,Delhi,Furniture,Binders,Product A,7399.42,7,0.29,399.77,2022-12-26,2024-08-18,UPI
96416,Rahul,East,Bangalore,Furniture,Tables,Product B,4559.37,9,0.17,659.87,2022-11-03,2023-07-03,Card
80271,Deepa,South,Bangalore,Furniture,Binders,Product A,3302.95,1,0.09,189.96,2023-04-25,2024-04-04,UPI
54064,Kumar,South,Hyderabad,Furniture,Tables,Product D,8580.86,9,0.16,-49.88,2022-11-29,2022-05-10,Card
80091,Kumar,North,Mumbai,Technology,Storage,Product B,5976.77,3,0.02,891.51,2024-05-15,2023-06-18,Cash
50818,Deepa,West,Delhi,Office Supplies,Binders,Product D,5228.22,6,0.48,1606.91,2022-03-24,2024-02-14,Card
55525,Rahul,West,Mumbai,Technology,Storage,Product C,7459.45,8,0.29,-117.93,2022-11-30,2022-06-18,Card
29830,Priya,North,Bangalore,Office Supplies,Binders,Product B,8174.27,3,0.41,-418.16,2023-06-01,2024-04-12,Card
27429,Deepa,North,Chennai,Office Supplies,Binders,Product D,6892.12,4,0.21,117.03,2024-01-01,2022-08-26,Cash
16893,Rahul,South,Bangalore,Office Supplies,Storage,Product A,4456.06,7,0.45,1949.3,2024-07-12,2022-02-03,Cash
89909,Deepa,West,Mumbai,Office Supplies,Phones,Product D,3855.06,7,0.24,1571.9,2024-02-05,2022-08-21,UPI
57333,,North,Bangalore,Office Supplies,Phones,Product B,7739.48,4,0.29,989.67,2023-04-19,2022-07-12,UPI
13436,Arun,North,Chennai,Furniture,Phones,Product D,5227.28,9,0.25,1823.12,2023-01-29,2024-04-23,UPI
84290,Rahul,East,Hyderabad,Technology,Phones,Product A,7073.42,3,0.37,613.2,2023-08-23,2024-07-26,Cash
86213,Priya,North,Mumbai,Technology,Binders,Product A,8914.95,8,0.28,1958.2,2023-12-22,2023-10-21,Cash
15895,Arun,North,Bangalore,Furniture,Chairs,Product A,9167.32,8,0.14,240.76,2023-11-23,2023-09-07,Cash
29738,Deepa,West,Mumbai,Office Supplies,Storage,Product C,2849.38,4,0.07,100.76,2023-12-21,2023-08-16,Cash
40746,Sneha,South,Hyderabad,Technology,Chairs,Product B,1960.11,7,0.3,1095.12,2024-02-24,2023-05-25,Cash
59377,Deepa,West,Bangalore,Furniture,Chairs,Product A,2686.74,4,0.24,445.38,2023-07-31,2023-04-04,Card
58404,Deepa,South,Bangalore,Furniture,Tables,Product C,7538.58,1,0.05,1065.91,2023-01-15,2023-11-05,UPI
64045,Rahul,East,Mumbai,Technology,Phones,Product A,3763.57,1,0.2,262.49,2022-01-21,2022-09-14,Card
49790,Rahul,North,Mumbai,Technology,Binders,Product D,1816.55,1,0.26,1044.8,2024-08-07,2022-10-08,UPI
15600,Arun,East,Chennai,Office Supplies,Phones,Product B,1074.02,2,0.41,189.37,2024-05-28,2024-08-30,Card
50764,Priya,South,Hyderabad,Office Supplies,Phones,Product D,3340.4,6,0.04,-372.57,2022-06-26,2023-12-03,Cash
84543,Arun,West,Chennai,Technology,Chairs,Product C,1447.75,5,0.17,1780.34,2022-12-29,2024-09-01,UPI
55714,Kumar,West,Bangalore,Office Supplies,Tables,Product D,1648.1,2,0.41,1708.01,2022-01-22,2023-12-25,Card
66835,Deepa,East,Mumbai,Furniture,Phones,Product D,6870.45,8,0.32,,2024-04-16,2024-01-25,UPI
83744,Sneha,South,Bangalore,Office Supplies,Storage,Product A,295.35,9,0.14,1291.32,2024-08-17,2022-02-27,Cash
66491,Deepa,East,Bangalore,Office Supplies,Storage,Product D,1263.78,7,0.42,1206.8,2023-07-02,2023-10-13,Cash
28589,Deepa,East,Delhi,Furniture,Phones,Product A,8459.22,9,0.25,897.51,2022-09-07,2022-04-18,UPI
53484,Arun,North,Delhi,Office Supplies,Chairs,Product A,8464.65,4,0.25,-185.14,2023-10-23,2023-08-06,UPI
92989,,East,Bangalore,Furniture,Chairs,Product B,3359.51,7,0.49,-26.91,2024-08-09,2023-12-05,Cash
46212,Sneha,North,Mumbai,Office Supplies,Binders,Product C,970.73,5,0.47,223.67,2022-03-14,2022-07-13,Cash
53525,Sneha,North,Bangalore,Technology,Tables,Product C,7079.21,5,0.18,1725.39,2022-04-01,2022-10-07,Cash
57202,Arun,West,Delhi,Office Supplies,Chairs,Product C,3665.3,3,0.07,-67.58,2022-06-25,2023-06-30,Card
42635,Deepa,North,Mumbai,Technology,Binders,Product A,550.1,9,0.16,1807.18,2022-05-06,2022-06-26,UPI
73208,Arun,North,Bangalore,Technology,Storage,Product C,1662.49,5,0.02,806.96,2022-07-23,2024-02-11,Cash
43828,Rahul,West,Hyderabad,Technology,Storage,Product A,1458.43,6,0.01,1288.92,2024-07-02,2023-09-29,UPI
28711,Rahul,East,Hyderabad,Technology,Storage,Product B,5932.25,3,0.2,-224.39,2022-09-03,2022-03-28,Card
13420,Arun,South,Bangalore,Technology,Phones,Product C,8991.36,7,0.47,172.58,2023-09-03,2024-09-16,Card
10301,,South,Mumbai,Furniture,Tables,Product A,,9,0.44,1896.3,2022-09-28,2024-08-07,Cash
55236,Deepa,South,Bangalore,Furniture,Binders,Product C,5510.51,9,0.26,165.37,2022-02-13,2023-12-31,UPI
76235,Arun,East,Bangalore,Furniture,Tables,Product C,4279.34,5,0.28,241.3,2024-01-04,2022-08-06,Card
64240,Arun,North,Delhi,Technology,Phones,Product B,6224.9,7,0.0,-6.01,2024-07-29,2022-01-16,UPI
75726,Arun,South,Hyderabad,Office Supplies,Binders,Product D,4493.75,3,0.11,-177.32,2023-09-01,2022-02-08,UPI
20492,Kumar,East,Delhi,Furniture,Binders,Product C,2536.38,6,0.01,83.14,2023-07-02,2022-01-29,Cash
16102,Rahul,North,Delhi,Office Supplies,Chairs,Product B,6824.05,8,0.38,1105.82,2022-06-17,2023-10-28,Card
60336,Sneha,West,Bangalore,Office Supplies,Tables,Product C,8745.12,8,0.07,638.42,2023-03-11,2023-08-01,Card
95314,Priya,South,Delhi,Technology,Tables,Product C,3791.42,2,0.43,884.39,2022-01-30,2022-03-13,Card
36641,Sneha,North,Hyderabad,Technology,Chairs,Product C,8431.23,6,0.32,-194.09,2024-03-04,2022-06-05,UPI
44584,Priya,South,Delhi,Technology,Storage,Product C,4367.71,7,0.11,1505.29,2023-08-20,2023-03-16,Card
42745,Kumar,South,Hyderabad,Furniture,Phones,Product D,4073.23,7,0.08,1460.24,2022-12-23,2024-02-06,Card
33093,Arun,South,Delhi,Technology,Tables,Product D,380.41,3,0.31,-446.03,2023-05-06,2022-09-30,UPI
76105,Kumar,North,Hyderabad,Furniture,Chairs,Product C,6983.26,9,0.45,458.79,2023-09-25,2023-06-27,Card
61885,Kumar,East,Delhi,Furniture,Binders,Product C,8094.27,2,0.36,-328.07,2024-03-09,2024-09-24,Card
46631,Deepa,North,Delhi,Furniture,Chairs,Product B,6669.21,3,0.17,1480.26,2022-09-05,2022-03-17,UPI
82991,Rahul,South,Mumbai,Furniture,Storage,Product B,1598.47,2,0.29,1343.17,2023-11-27,2024-03-08,Card
14014,Priya,North,Hyderabad,Technology,Phones,Product A,,9,0.16,1754.97,2022-09-10,2023-07-27,Cash
21093,Arun,West,Hyderabad,Furniture,Storage,Product D,5771.3,4,0.5,91.01,2024-08-14,2024-01-27,UPI
28070,Priya,East,Hyderabad,Technology,Binders,Product C,4075.01,2,0.37,,2024-02-24,2024-04-22,Card
45777,Sneha,North,Chennai,Technology,Binders,Product D,4348.07,3,0.31,-38.78,2023-12-22,2022-05-31,Cash
66958,,West,Delhi,Furniture,Binders,Product B,,4,0.21,428.09,2024-05-15,2023-05-23,UPI
92074,Sneha,East,Hyderabad,Technology,Binders,Product D,7266.83,6,0.31,805.61,2023-01-17,2022-01-12,Card
20729,,West,Chennai,Office Supplies,Chairs,Product D,4176.7,5,0.17,-366.67,2023-06-20,2023-10-08,UPI
55017,,East,Mumbai,Technology,Binders,Product C,289.08,3,0.01,1287.18,2023-09-26,2023-05-19,Cash
76320,Priya,North,Hyderabad,Technology,Binders,Product C,437.55,8,0.2,858.23,2024-01-07,2022-03-05,UPI
37751,Priya,West,Hyderabad,Furniture,Chairs,Product B,6879.56,8,0.47,1572.4,2024-06-18,2023-01-25,Card
88069,Sneha,South,Chennai,Furniture,Binders,Product C,8393.61,7,0.31,179.45,2024-06-23,2024-06-15,Cash
64748,Kumar,West,Delhi,Technology,Storage,Product B,7106.26,3,0.04,1758.3,2024-06-16,2024-02-15,UPI
15801,Rahul,East,Mumbai,Furniture,Storage,Product B,4118.29,1,0.44,1996.74,2023-02-23,2024-01-02,Card
29190,Deepa,North,Hyderabad,Office Supplies,Tables,Product A,408.24,5,0.13,1798.25,2022-05-03,2022-08-22,Card
59689,Arun,East,Delhi,Office Supplies,Storage,Product A,9677.28,1,0.12,1444.73,2022-10-21,2024-04-29,Cash
60993,Priya,West,Mumbai,Furniture,Phones,Product A,9864.73,6,0.15,1530.92,2023-11-16,2023-08-09,Cash
39592,Arun,West,Bangalore,Technology,Phones,Product D,5538.71,7,0.29,934.36,2022-05-23,2024-09-16,UPI
20647,Deepa,South,Bangalore,Office Supplies,Phones,Product A,799.64,5,0.27,-24.62,2024-07-26,2023-06-14,Card
18716,Arun,North,Mumbai,Office Supplies,Chairs,Product C,5455.63,4,0.25,1192.6,2024-06-17,2023-07-06,Cash
98891,Deepa,North,Chennai,Technology,Storage,Product C,,2,0.36,1281.88,2023-05-26,2023-11-22,Card
97545,Sneha,West,Mumbai,Furniture,Phones,Product A,6831.86,5,0.16,1963.46,2024-07-15,2023-03-23,UPI
99912,Kumar,North,Mumbai,Office Supplies,Tables,Product D,7227.89,9,0.39,853.25,2024-08-05,2022-11-19,Cash
80316,Priya,South,Chennai,Technology,Chairs,Product B,941.2,4,0.09,178.42,2023-11-12,2024-06-14,UPI
12368,Deepa,East,Chennai,Technology,Tables,Product D,1154.47,2,0.39,1209.18,2022-02-26,2022-03-26,UPI
87575,Arun,North,Delhi,Office Supplies,Storage,Product D,1360.75,6,0.33,1948.44,2022-02-11,2023-03-12,Cash
16655,Priya,West,Delhi,Furniture,Binders,Product B,9053.33,8,0.34,-56.97,2024-03-31,2022-01-19,UPI
80031,Kumar,East,Chennai,Office Supplies,Tables,Product B,5305.91,2,0.24,314.99,2023-09-23,2023-01-06,Card
86429,Sneha,East,Bangalore,Technology,Binders,Product B,7936.59,9,0.33,854.7,2022-05-01,2023-11-01,Cash
97922,Priya,South,Bangalore,Office Supplies,Chairs,Product C,1241.38,7,0.04,-74.46,2024-04-03,2023-11-17,Card
65766,Deepa,West,Mumbai,Furniture,Tables,Product B,9283.66,2,0.43,-444.45,2024-02-02,2024-06-28,UPI
23403,Kumar,North,Hyderabad,Technology,Tables,Product B,,5,0.03,342.46,2022-12-09,2023-08-07,Cash
42097,Arun,West,Mumbai,Furniture,Chairs,Product D,2325.17,5,0.07,1663.43,2022-11-28,2023-08-08,Card
88657,Kumar,East,Mumbai,Office Supplies,Chairs,Product D,8754.4,7,0.29,-391.33,2023-04-01,2022-09-14,Card
20966,Kumar,West,Hyderabad,Office Supplies,Phones,Product A,2708.08,5,0.37,572.32,2023-03-13,2023-04-03,Card
62921,Rahul,North,Chennai,Furniture,Storage,Product D,2132.86,6,0.04,1405.5,2022-12-07,2023-10-07,Card
59726,Kumar,North,Bangalore,Office Supplies,Tables,Product B,2716.01,9,0.46,1882.96,2022-12-07,2023-07-17,Card
60300,Kumar,South,Mumbai,Furniture,Tables,Product C,9108.56,3,0.49,1963.69,2023-02-20,2023-06-19,UPI
32677,Priya,North,Hyderabad,Office Supplies,Chairs,Product D,,3,0.3,554.92,2024-04-28,2023-01-29,UPI
65609,Arun,North,Delhi,Furniture,Chairs,Product D,3357.06,8,0.24,1875.96,2022-07-01,2022-11-18,UPI
66661,Priya,West,Mumbai,Furniture,Storage,Product B,7083.8,6,0.37,-411.45,2023-11-08,2022-08-10,UPI
41024,Priya,West,Bangalore,Technology,Chairs,Product D,6789.88,3,0.16,1364.79,2024-09-10,2023-12-02,UPI
80313,Deepa,East,Chennai,Technology,Binders,Product D,8084.97,2,0.25,1106.87,2022-09-21,2023-02-20,UPI
63006,Priya,South,Mumbai,Furniture,Binders,Product B,3035.44,2,0.46,123.8,2022-07-29,2022-02-03,UPI
25338,Rahul,West,Mumbai,Office Supplies,Binders,Product D,5150.37,2,0.48,768.3,2023-06-07,2023-12-18,Card
78027,Rahul,North,Hyderabad,Office Supplies,Binders,Product C,6709.97,5,0.46,-176.12,2022-07-01,2024-02-29,UPI
90135,Deepa,East,Delhi,Office Supplies,Storage,Product A,359.94,5,0.13,1678.99,2023-03-20,2024-01-26,Card
29508,Sneha,West,Delhi,Furniture,Tables,Product D,3829.71,1,0.12,394.75,2022-09-08,2022-01-18,Cash
13051,Arun,South,Chennai,Furniture,Binders,Product C,6989.29,2,0.15,,2022-05-18,2023-02-15,UPI
58747,Arun,South,Bangalore,Furniture,Chairs,Product D,2600.69,2,0.22,-103.06,2022-08-06,2024-04-09,Card
97142,Priya,East,Chennai,Furniture,Binders,Product A,9581.27,4,0.16,,2024-01-21,2022-06-24,Cash
97235,Priya,East,Mumbai,Technology,Storage,Product B,398.6,7,0.19,1979.89,2023-03-30,2023-10-13,Cash
64021,Sneha,East,Mumbai,Furniture,Chairs,Product A,9585.06,3,0.31,1382.72,2024-06-01,2022-06-30,Card
76412,Priya,East,Delhi,Office Supplies,Binders,Product D,2245.96,5,0.38,1904.93,2024-04-28,2024-05-22,Card
68335,Arun,East,Bangalore,Technology,Tables,Product A,583.34,9,0.37,239.63,2022-03-28,2023-07-29,Card
66179,Kumar,North,Hyderabad,Office Supplies,Chairs,Product A,2995.49,5,0.41,-88.59,2024-03-20,2023-05-14,UPI
42093,Rahul,North,Bangalore,Furniture,Chairs,Product B,7884.19,9,0.02,757.67,2022-10-20,2024-07-26,Cash
79678,Kumar,West,Mumbai,Technology,Tables,Product D,7549.18,1,0.02,736.67,2022-04-02,2022-04-16,UPI
90738,Kumar,South,Hyderabad,Furniture,Chairs,Product A,2167.52,9,0.39,-62.63,2022-07-27,2022-11-15,UPI
49734,Arun,North,Bangalore,Technology,Binders,Product A,2048.22,5,0.27,1333.05,2022-07-23,2023-12-10,UPI
82615,Kumar,North,Bangalore,Office Supplies,Chairs,Product B,6461.54,8,0.29,404.44,2022-07-05,2024-02-09,Cash
83523,Sneha,North,Hyderabad,Furniture,Binders,Product C,4635.02,5,0.03,-34.09,2022-03-26,2024-09-04,Cash
27019,Deepa,West,Mumbai,Furniture,Tables,Product D,7943.67,6,0.13,329.96,2024-04-06,2023-08-13,Cash
93613,Priya,East,Bangalore,Technology,Phones,Product C,338.91,8,0.32,909.15,2023-10-26,2024-02-24,Card
96672,Deepa,West,Hyderabad,Technology,Tables,Product C,6143.08,2,0.43,,2022-06-05,2022-07-02,UPI
83847,Rahul,South,Mumbai,Furniture,Binders,Product B,7333.65,3,0.46,704.73,2022-10-20,2022-05-14,Card
92750,Priya,South,Hyderabad,Technology,Storage,Product B,9934.52,9,0.25,813.99,2023-06-17,2023-10-27,Card
89634,Kumar,South,Hyderabad,Furniture,Tables,Product D,6819.94,5,0.27,-152.64,2022-06-10,2022-06-06,UPI
38251,Rahul,South,Bangalore,Technology,Storage,Product C,2395.27,5,0.42,1786.73,2023-01-21,2022-12-27,Cash
35945,Priya,North,Mumbai,Office Supplies,Storage,Product A,1171.04,9,0.27,1821.81,2023-04-30,2022-08-25,UPI
42217,Sneha,North,Bangalore,Technology,Binders,Product C,,3,0.26,1208.57,2023-05-18,2024-02-01,Card
18308,Sneha,West,Chennai,Office Supplies,Binders,Product B,5279.51,4,0.45,-455.92,2024-04-30,2022-06-16,Cash
15949,Sneha,East,Chennai,Technology,Phones,Product A,9001.54,7,0.39,842.69,2022-06-05,2023-12-20,Cash
61990,Sneha,South,Mumbai,Technology,Chairs,Product A,,2,0.45,1073.05,2022-05-23,2023-03-05,Card
11150,Kumar,West,Hyderabad,Furniture,Tables,Product B,5146.45,8,0.11,1986.64,2024-02-08,2023-11-10,Cash
99480,Deepa,North,Bangalore,Technology,Binders,Product A,4095.54,5,0.26,1990.17,2023-09-11,2023-05-05,Cash
84740,,North,Bangalore,Technology,Tables,Product C,4103.31,1,0.42,1644.03,2022-10-11,2022-08-03,UPI
76617,Kumar,East,Mumbai,Office Supplies,Storage,Product B,2340.41,3,0.06,-340.42,2023-07-16,2024-07-15,UPI
26896,Sneha,East,Mumbai,Technology,Chairs,Product D,271.53,9,0.4,1883.19,2022-02-04,2024-02-07,Card
56175,Deepa,East,Chennai,Furniture,Phones,Product B,5791.61,5,0.09,1031.65,2022-08-12,2022-06-08,Card
17805,Rahul,West,Delhi,Office Supplies,Tables,Product D,2202.91,8,0.4,1502.22,2023-10-30,2023-11-22,Card
15237,Rahul,North,Mumbai,Furniture,Chairs,Product D,2162.44,1,0.31,517.98,2023-01-28,2022-03-18,Cash
30056,Rahul,North,Delhi,Furniture,Phones,Product B,1341.27,7,0.1,299.17,2023-02-12,2023-03-13,Card
55543,Sneha,East,Mumbai,Furniture,Tables,Product B,1977.0,7,0.24,658.11,2023-12-04,2022-06-29,UPI
66556,Rahul,South,Hyderabad,Furniture,Chairs,Product D,414.71,8,0.34,,2023-01-23,2024-03-08,Cash
13343,Arun,East,Hyderabad,Office Supplies,Binders,Product D,6774.89,3,0.32,392.67,2023-11-27,2024-04-23,Card
23500,,West,Chennai,Technology,Tables,Product A,4073.83,1,0.21,1644.04,2024-01-19,2023-10-09,Cash
63222,Priya,East,Chennai,Furniture,Chairs,Product B,5659.09,9,0.45,-405.12,2022-10-24,2023-10-01,Cash
39375,Sneha,East,Delhi,Office Supplies,Phones,Product B,6405.88,1,0.26,-122.8,2022-11-19,2022-11-10,Cash
19662,Arun,West,Mumbai,Furniture,Chairs,Product A,9727.6,6,0.25,-187.21,2024-03-26,2024-04-13,Card
